source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,atmospheric_data,bacteria_carb_prod,bacteria_carb_prod_method,bac_prod,bac_prod_method,bac_resp,bac_resp_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_hydrogen,diss_hydrogen_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,light_intensity,light_intensity_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,org_carb,org_carb_method,org_matter,org_matter_method,org_nitro,org_nitro_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,perturbation,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,redox_potential,redox_potential_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,tot_carb,tot_carb_method,tot_diss_nitro,tot_inorg_nitro,tot_nitro,tot_nitro_method,tot_part_carb,tot_part_carb_method,tot_phosp,tot_phosp_method,turbidity,water_current,water_current_method,misc_param,misc_param_method
EMO BON IUI EILAT WA 211018 0.2um 1,0.266,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-044",24.8503,Sea-Bird SBE19  CTD,24.86487,Sea-Bird SBE19  CTD,40.70011,Sea-Bird SBE19  CTD,40.69299,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211018 0.2um 2,0.266,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-045",24.8503,Sea-Bird SBE19  CTD,24.86487,Sea-Bird SBE19  CTD,40.70011,Sea-Bird SBE19  CTD,40.69299,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211018 0.2um 3,0.227,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",24.8503,Sea-Bird SBE19  CTD,24.86487,Sea-Bird SBE19  CTD,40.70011,Sea-Bird SBE19  CTD,40.69299,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211018 0.2um 4,0.227,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",24.8503,Sea-Bird SBE19  CTD,24.86487,Sea-Bird SBE19  CTD,40.70011,Sea-Bird SBE19  CTD,40.69299,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211018 3.0um 1,0.266,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",24.8503,Sea-Bird SBE19  CTD,24.86487,Sea-Bird SBE19  CTD,40.70011,Sea-Bird SBE19  CTD,40.69299,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211018 3.0um 2,0.266,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",24.8503,Sea-Bird SBE19  CTD,24.86487,Sea-Bird SBE19  CTD,40.70011,Sea-Bird SBE19  CTD,40.69299,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211018 3.0um 3,0.227,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",24.8503,Sea-Bird SBE19  CTD,24.86487,Sea-Bird SBE19  CTD,40.70011,Sea-Bird SBE19  CTD,40.69299,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211018 3.0um 4,0.227,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",24.8503,Sea-Bird SBE19  CTD,24.86487,Sea-Bird SBE19  CTD,40.70011,Sea-Bird SBE19  CTD,40.69299,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211018 0.2um blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211018 3.0um blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211219 0.2um 1,0.270819,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-042",23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211219 0.2um 2,0.270819,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-043",23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211219 0.2um 3,0.298,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-044",23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211219 0.2um 4,0.298,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-045",23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211219 3.0um 1,0.270819,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211219 3.0um 2,0.270819,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211219 3.0um 3,0.298,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211219 3.0um 4,0.298,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211219 0.2um blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 211219 3.0um blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220223 0.2um 1,0.241,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-042",21.4865,Sea-Bird SBE19  CTD,21.54073,Sea-Bird SBE19  CTD,40.46683,Sea-Bird SBE19  CTD,40.78067,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220223 0.2um 2,0.241,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-043",21.4865,Sea-Bird SBE19  CTD,21.54073,Sea-Bird SBE19  CTD,40.46683,Sea-Bird SBE19  CTD,40.78067,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220223 0.2um 3,0.24074,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-044",21.4865,Sea-Bird SBE19  CTD,21.54073,Sea-Bird SBE19  CTD,40.46683,Sea-Bird SBE19  CTD,40.78067,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220223 0.2um 4,0.24074,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-045",21.4865,Sea-Bird SBE19  CTD,21.54073,Sea-Bird SBE19  CTD,40.46683,Sea-Bird SBE19  CTD,40.78067,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220223 3.0um 1,0.241,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",21.4865,Sea-Bird SBE19  CTD,21.54073,Sea-Bird SBE19  CTD,40.46683,Sea-Bird SBE19  CTD,40.78067,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220223 3.0um 2,0.241,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",21.4865,Sea-Bird SBE19  CTD,21.54073,Sea-Bird SBE19  CTD,40.46683,Sea-Bird SBE19  CTD,40.78067,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220223 3.0um 3,0.24074,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",21.4865,Sea-Bird SBE19  CTD,21.54073,Sea-Bird SBE19  CTD,40.46683,Sea-Bird SBE19  CTD,40.78067,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220223 3.0um 4,0.24074,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",21.4865,Sea-Bird SBE19  CTD,21.54073,Sea-Bird SBE19  CTD,40.46683,Sea-Bird SBE19  CTD,40.78067,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220223 0.2um blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220223 3.0um blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO-BON IUI-EILAT-WA 220508 0.2um_1,0.356689,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-041",22.9161,Sea-Bird SBE19  CTD,22.763905,Sea-Bird SBE19  CTD,41.241535,Sea-Bird SBE19  CTD,40.66741,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220508 0.2um 2,0.356689,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-042",22.9161,Sea-Bird SBE19  CTD,22.763905,Sea-Bird SBE19  CTD,41.241535,Sea-Bird SBE19  CTD,40.66741,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220508 0.2um 3,0.356689,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-043",22.9161,Sea-Bird SBE19  CTD,22.763905,Sea-Bird SBE19  CTD,41.241535,Sea-Bird SBE19  CTD,40.66741,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220508 0.2um 4,0.353225,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-044",22.9161,Sea-Bird SBE19  CTD,22.763905,Sea-Bird SBE19  CTD,41.241535,Sea-Bird SBE19  CTD,40.66741,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220508 3.0um 1,0.353225,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-045",22.9161,Sea-Bird SBE19  CTD,22.763905,Sea-Bird SBE19  CTD,41.241535,Sea-Bird SBE19  CTD,40.66741,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220508 3.0um 2,0.356689,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",22.9161,Sea-Bird SBE19  CTD,22.763905,Sea-Bird SBE19  CTD,41.241535,Sea-Bird SBE19  CTD,40.66741,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220508 3.0um 3,0.356689,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",22.9161,Sea-Bird SBE19  CTD,22.763905,Sea-Bird SBE19  CTD,41.241535,Sea-Bird SBE19  CTD,40.66741,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220508 3.0um 4,0.353225,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",22.9161,Sea-Bird SBE19  CTD,22.763905,Sea-Bird SBE19  CTD,41.241535,Sea-Bird SBE19  CTD,40.66741,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220508 0.2um blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220508 3.0um blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220705 0.2um 1,0.121,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-041",26.0635,Sea-Bird SBE19  CTD,26.049,Sea-Bird SBE19  CTD,40.91529,Sea-Bird SBE19  CTD,40.80591,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220705 0.2um 2,0.121,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-042",26.0635,Sea-Bird SBE19  CTD,26.049,Sea-Bird SBE19  CTD,40.91529,Sea-Bird SBE19  CTD,40.80591,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220705 0.2um 3,0.125,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-043",26.0635,Sea-Bird SBE19  CTD,26.049,Sea-Bird SBE19  CTD,40.91529,Sea-Bird SBE19  CTD,40.80591,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220705 0.2um 4,0.125,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-044",26.0635,Sea-Bird SBE19  CTD,26.049,Sea-Bird SBE19  CTD,40.91529,Sea-Bird SBE19  CTD,40.80591,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220705 3.0um 1,0.121,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-045",26.0635,Sea-Bird SBE19  CTD,26.049,Sea-Bird SBE19  CTD,40.91529,Sea-Bird SBE19  CTD,40.80591,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220705 3.0um 2,0.121,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",26.0635,Sea-Bird SBE19  CTD,26.049,Sea-Bird SBE19  CTD,40.91529,Sea-Bird SBE19  CTD,40.80591,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220705 3.0um 3,0.125,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",26.0635,Sea-Bird SBE19  CTD,26.049,Sea-Bird SBE19  CTD,40.91529,Sea-Bird SBE19  CTD,40.80591,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220705 3.0um 4,0.125,"Trilogy fluorometer - Module: CHL-A NA, model # 7200-046",26.0635,Sea-Bird SBE19  CTD,26.049,Sea-Bird SBE19  CTD,40.91529,Sea-Bird SBE19  CTD,40.80591,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220705 0.2um blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON IUI EILAT WA 220705 3.0um blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
